"store_id","state_id","city_name","store_name","store_website","street_address","postal_code","country_id","telephone","lat","lng"
668,"MI","Rochester Hills","Trader Joe's Rochester Hills (668)","https://locations.traderjoes.com/mi/rochester-hills/668","3044 Walton Blvd","48309","US","+1 248-375-2190","42.682770","-83.195100"
669,"OH","Cincinnati","Trader Joe's Kenwood (669)","https://locations.traderjoes.com/oh/cincinnati/669","7788 Montgomery Rd","45236","US","+1 513-984-3452","39.198340","-84.381200"
670,"IN","Indianapolis","Trader Joe's Indianapolis - W 86th (670)","https://locations.traderjoes.com/in/indianapolis/670","2902 W 86th St","46268","US","+1 317-337-1880","39.912440","-86.212880"
671,"IN","Indianapolis","Trader Joe's Indianapolis - Castleton (671)","https://locations.traderjoes.com/in/indianapolis/671","5473 E 82nd St","46250","US","+1 317-595-8950","39.903830","-86.075210"
672,"OH","Dublin","Trader Joe's Dublin (672)","https://locations.traderjoes.com/oh/dublin/672","6355 Sawmill Rd","43017","US","+1 614-793-8505","40.096440","-83.092940"
673,"OH","Kettering","Trader Joe's Kettering (673)","https://locations.traderjoes.com/oh/kettering/673","328 East Stroop Rd","45429","US","+1 937-294-5411","39.688470","-84.164890"
674,"MI","Royal Oak","Trader Joe's Royal Oak (674)","https://locations.traderjoes.com/mi/royal-oak/674","27880 Woodward Ave","48067","US","+1 248-582-9002","42.495490","-83.163850"
675,"MI","Bloomfield Hills","Trader Joe's Bloomfield Hills (675)","https://locations.traderjoes.com/mi/bloomfield-hills/675","6536 Telegraph Rd","48301","US","+1 248-855-2283","42.544210","-83.286620"
676,"OH","Woodmere","Trader Joe's Woodmere (676)","https://locations.traderjoes.com/oh/woodmere/676","28425 Chagrin Blvd","44122","US","+1 216-591-9457","41.463200","-81.479130"
677,"OH","Westlake","Trader Joe's Westlake (677)","https://locations.traderjoes.com/oh/westlake/677","175 Market St","44145","US","+1 440-250-1592","41.457240","-81.951050"
678,"MI","Ann Arbor","Trader Joe's Ann Arbor (678)","https://locations.traderjoes.com/mi/ann-arbor/678","2398 East Stadium Blvd","48104","US","+1 734-975-2455","42.258510","-83.712870"
679,"OH","Columbus","Trader Joe's Columbus (679)","https://locations.traderjoes.com/oh/columbus/679","3888 Townsfair Way","43219","US","+1 614-473-0794","40.049210","-82.917880"
680,"IL","Glen Ellyn","Trader Joe's Glen Ellyn (680)","https://locations.traderjoes.com/il/glen-ellyn/680","680 Roosevelt Rd","60137","US","+1 630-858-5077","41.860350","-88.058620"
681,"IL","Glenview","Trader Joe's Glenview (681)","https://locations.traderjoes.com/il/glenview/681","1407 Waukegan Rd","60025","US","+1 847-657-7821","42.080990","-87.797270"
682,"IL","Northbrook","Trader Joe's Northbrook (682)","https://locations.traderjoes.com/il/northbrook/682","127 Skokie Blvd","60062","US","+1 847-480-9280","42.150980","-87.798810"
683,"IL","Downers Grove","Trader Joe's Downers Grove (683)","https://locations.traderjoes.com/il/downers-grove/683","122 Ogden Ave","60515","US","+1 630-241-1662","41.809830","-87.989450"
684,"IL","Lake Zurich","Trader Joe's Lake Zurich (684)","https://locations.traderjoes.com/il/lake-zurich/684","735 W Route 22","60047","US","+1 847-550-7827","42.188880","-88.108910"
685,"IL","La Grange","Trader Joe's La Grange (685)","https://locations.traderjoes.com/il/la-grange/685","25 N La Grange Rd","60525","US","+1 708-579-0838","41.817070","-87.869400"
686,"IL","Orland Park","Trader Joe's Orland Park (686)","https://locations.traderjoes.com/il/orland-park/686","14924 S La Grange Rd","60462","US","+1 708-349-9021","41.618080","-87.854690"
687,"IL","Arlington Heights","Trader Joe's Arlington Heights (687)","https://locations.traderjoes.com/il/arlington-heights/687","17 W Rand Rd","60004","US","+1 847-506-0752","42.113000","-87.982600"
688,"IL","Chicago","Trader Joe's Chicago (688)","https://locations.traderjoes.com/il/chicago/688","3745 N Lincoln Ave","60613","US","+1 773-248-4920","41.950170","-87.675360"
689,"IL","Batavia","Trader Joe's Batavia (689)","https://locations.traderjoes.com/il/batavia/689","1942 W Fabyan Pkwy","60510","US","+1 630-879-3234","41.863860","-88.338300"
690,"IL","Naperville","Trader Joe's Naperville (690)","https://locations.traderjoes.com/il/naperville/690","44 W Gartner Rd","60540","US","+1 630-355-4389","41.754590","-88.140610"
691,"IL","Chicago","Trader Joe's Chicago - Lincoln Park (691)","https://locations.traderjoes.com/il/chicago/691","1840 N Clybourn Ave","60614","US","+1 312-274-9733","41.914500","-87.655070"
692,"MO","Brentwood","Trader Joe's Brentwood (692)","https://locations.traderjoes.com/mo/brentwood/692","48 Brentwood Promenade Court","63144","US","+1 314-963-0253","38.627380","-90.341300"
693,"MO","Chesterfield","Trader Joe's Chesterfield (693)","https://locations.traderjoes.com/mo/chesterfield/693","1679 Clarkson Rd","63017","US","+1 636-536-7846","38.645040","-90.566350"
694,"MO","Creve Coeur","Trader Joe's Creve Coeur (694)","https://locations.traderjoes.com/mo/creve-coeur/694","11505 Olive Blvd","63141","US","+1 314-569-0432","38.671900","-90.436410"
695,"MO","Des Peres","Trader Joe's Des Peres (695)","https://locations.traderjoes.com/mo/des-peres/695","13343 Manchester Rd","63131","US","+1 314-984-5051","38.601050","-90.467230"
696,"IL","Chicago","Trader Joe's Chicago - River North (696)","https://locations.traderjoes.com/il/chicago/696","44 E Ontario St","60611","US","+1 312-951-6369","41.893440","-87.626290"
697,"IL","Oak Park","Trader Joe's Oak Park (697)","https://locations.traderjoes.com/il/oak-park/697","483 N Harlem Ave","60301","US","+1 708-386-1169","41.890070","-87.804920"
698,"IL","Park Ridge","Trader Joe's Park Ridge (698)","https://locations.traderjoes.com/il/park-ridge/698","190 N NW Highway","60068","US","+1 847-292-1108","42.013020","-87.832550"
699,"IL","Algonquin","Trader Joe's Algonquin (699)","https://locations.traderjoes.com/il/algonquin/699","1800 S Randall Rd","60102","US","+1 847-854-4886","42.153480","-88.339740"
701,"IL","Chicago","Trader Joe's Chicago - South Loop (701)","https://locations.traderjoes.com/il/chicago/701","1147 S Wabash Ave","60605","US","+1 312-588-0489","41.868040","-87.625370"
702,"IL","Evanston","Trader Joe's Evanston (702)","https://locations.traderjoes.com/il/evanston/702","1211 Chicago Avenue","60202","US","+1 847-733-0690","42.039990","-87.680280"
703,"IL","Chicago","Trader Joe's Chicago - Diversey Pkwy (703)","https://locations.traderjoes.com/il/chicago/703","667 W Diversey Pkwy","60614","US","+1 773-935-7255","41.932420","-87.646210"
704,"IL","Libertyville","Trader Joe's Libertyville (704)","https://locations.traderjoes.com/il/libertyville/704","1600 S Milwaukee Ave","60048","US","+1 847-680-1739","42.255090","-87.946800"
705,"IL","Schaumburg","Trader Joe's Schaumburg (705)","https://locations.traderjoes.com/il/schaumburg/705","1426 E Golf Rd","60173","US","+1 847-619-0095","42.051050","-88.042020"
706,"IL","Chicago","Trader Joe's Hyde Park (706)","https://locations.traderjoes.com/il/chicago/706","1528 E 55th Street","60615","US","+1 773-363-8831","41.795550","-87.588200"
707,"MI","Kentwood","Trader Joe's Grand Rapids - Kentwood (707)","https://locations.traderjoes.com/mi/kentwood/707","3684 28th St SE","49512","US","+1 616-977-1819","42.912400","-85.576860"
708,"MI","Kalamazoo","Trader Joe's Kalamazoo (708)","https://locations.traderjoes.com/mi/kalamazoo/708","5099 Century Ave","49006","US","+1 269-372-2049","42.270630","-85.650410"
709,"OH","Mentor","Trader Joe's Mentor (709)","https://locations.traderjoes.com/oh/mentor/709","9474 Mentor Ave","44060","US","+1 440-350-7216","41.680490","-81.300500"
710,"MN","St. Louis Park","Trader Joe's St. Louis Park (710)","https://locations.traderjoes.com/mn/st-louis-park/710","4500 Excelsior Blvd","55416","US","+1 952-285-1053","44.934600","-93.337510"
711,"WI","Milwaukee","Trader Joe's Glendale (711)","https://locations.traderjoes.com/wi/milwaukee/711","5600 N Port Washington Rd","53217","US","+1 414-962-3382","43.118980","-87.916060"
712,"WI","Madison","Trader Joe's Madison (712)","https://locations.traderjoes.com/wi/madison/712","1810 Monroe St","53711","US","+1 608-257-1916","43.065070","-89.417460"
713,"MN","Maple Grove","Trader Joe's Maple Grove (713)","https://locations.traderjoes.com/mn/maple-grove/713","12105 Elm Creek Blvd N","55369","US","+1 763-315-1739","45.092120","-93.434090"
714,"MN","Minnetonka","Trader Joe's Minnetonka (714)","https://locations.traderjoes.com/mn/minnetonka/714","11220 Wayzata Blvd","55305","US","+1 952-417-9080","44.973530","-93.422790"
715,"MN","Woodbury","Trader Joe's Woodbury (715)","https://locations.traderjoes.com/mn/woodbury/715","8960 Hudson Rd.","55125","US","+1 651-735-0269","44.945690","-92.922550"
716,"MN","St. Paul","Trader Joe's St. Paul (716)","https://locations.traderjoes.com/mn/st-paul/716","484 Lexington Pkwy S","55105","US","+1 651-698-3119","44.926690","-93.146030"
717,"MN","Eagan","Trader Joe's Eagan (717)","https://locations.traderjoes.com/mn/eagan/717","2065 Cliff Road","55122","US","+1 651-362-4841","44.790770","-93.210140"
718,"MN","Rochester","Trader Joe's Rochester (718)","https://locations.traderjoes.com/mn/rochester/718","1200 16th St SW","55902","US","+1 507-281-4411","44.000330","-92.480210"
719,"NE","Omaha","Trader Joe's Omaha (719)","https://locations.traderjoes.com/ne/omaha/719","10305 Pacific St","68114","US","+1 402-391-3698","41.248200","-96.073870"
720,"MO","Kansas City","Trader Joe's Kansas City (720)","https://locations.traderjoes.com/mo/kansas-city/720","8600 Ward Pkwy","64114","US","+1 816-333-5322","38.970560","-94.606900"
721,"IA","West Des Moines","Trader Joe's W Des Moines (721)","https://locations.traderjoes.com/ia/west-des-moines/721","6305 Mills Civic Pkwy","50266","US","+1 515-225-3820","41.561980","-93.795750"
722,"NE","Lincoln","Trader Joe's Lincoln (722)","https://locations.traderjoes.com/ne/lincoln/722","3120 Pine Lake Rd","68516","US","+1 402-328-0120","40.742530","-96.674530"
723,"KS","Leawood","Trader Joe's Leawood (723)","https://locations.traderjoes.com/ks/leawood/723","4201 W 119th St","66209","US","+1 913-327-7209","38.912550","-94.635880"
724,"MN","Bloomington","Trader Joe's Bloomington (724)","https://locations.traderjoes.com/mn/bloomington/724","4270 W 78th St","55435","US","+1 952-835-8640","44.859270","-93.332550"
725,"MN","Minneapolis","Trader Joe's Minneapolis (725)","https://locations.traderjoes.com/mn/minneapolis/725","721 Washington Ave S","55415","US","+1 612-339-2110","44.977030","-93.257750"
726,"WI","Brookfield","Trader Joe's Brookfield (726)","https://locations.traderjoes.com/wi/brookfield/726","12665 W. Bluemound Rd","53005","US","+1 262-784-4806","43.036210","-88.070220"
727,"MN","Shoreview","Trader Joe's Shoreview (727)","https://locations.traderjoes.com/mn/shoreview/727","1041 Red Fox Rd","55126","US","+1 651-765-1398","45.057950","-93.144370"
728,"IA","Coralville","Trader Joe's Coralville (728)","https://locations.traderjoes.com/ia/coralville/728","920 Ponseti Way","52241","US","+1 319-351-7223","41.683280","-91.564680"
729,"KS","Wichita","Trader Joe's Wichita (729)","https://locations.traderjoes.com/ks/wichita/729","1800 N. Rock Road","67206","US","+1 316-634-1846","37.716490","-97.243200"
730,"GA","Atlanta","Trader Joe's Atlanta (730)","https://locations.traderjoes.com/ga/atlanta/730","931 Monroe Dr","30308","US","+1 404-815-9210","33.779940","-84.368230"
731,"GA","Sandy Springs","Trader Joe's Sandy Springs (731)","https://locations.traderjoes.com/ga/sandy-springs/731","6277 Roswell Road NE","30328","US","+1 404-236-2414","33.926210","-84.378320"
732,"GA","Marietta","Trader Joe's Marietta (732)","https://locations.traderjoes.com/ga/marietta/732","4250 Roswell Road","30062","US","+1 678-560-3585","33.983160","-84.426150"
733,"GA","Roswell","Trader Joe's Roswell (733)","https://locations.traderjoes.com/ga/roswell/733","635 W Crossville Rd","30075","US","+1 770-645-8505","34.059360","-84.379740"
734,"GA","Norcross","Trader Joe's Norcross - Peachtree Corners (734)","https://locations.traderjoes.com/ga/norcross/734","5185 Peachtree Pkwy","30092","US","+1 678-966-9236","33.979160","-84.219610"
735,"GA","Atlanta","Trader Joe's Buckhead (735)","https://locations.traderjoes.com/ga/atlanta/735","3183 Peachtree Rd","30305","US","+1 404-842-0907","33.840910","-84.374970"
736,"GA","Athens","Trader Joe's Athens (736)","https://locations.traderjoes.com/ga/athens/736","1850 Epps Bridge Pkwy","30606","US","+1 706-583-8934","33.915790","-83.443260"
737,"AL","Birmingham","Trader Joe's Birmingham (737)","https://locations.traderjoes.com/al/birmingham/737","205 Summit Blvd","35243","US","+1 205-969-7801","33.446340","-86.731580"
738,"TN","Germantown","Trader Joe's Germantown (738)","https://locations.traderjoes.com/tn/germantown/738","2130 Exeter Rd.","38138","US","+1 901-759-2803","35.090800","-89.801010"
739,"TN","Nashville","Trader Joe's Belle Meade (739)","https://locations.traderjoes.com/tn/nashville/739","90 White Bridge Rd","37205","US","+1 615-356-1066","36.130670","-86.852230"
740,"NC","Asheville","Trader Joe's Asheville (740)","https://locations.traderjoes.com/nc/asheville/740","120 Merrimon Ave","28801","US","+1 828-232-5078","35.603120","-82.553600"
741,"NC","Cary","Trader Joe's Cary (741)","https://locations.traderjoes.com/nc/cary/741","1393 Kildaire Farm Rd","27511","US","+1 919-465-5984","35.759770","-78.781950"
742,"NC","Charlotte","Trader Joe's Charlotte - Piper Glen (742)","https://locations.traderjoes.com/nc/charlotte/742","6418 Rea Rd","28277","US","+1 704-543-5249","35.078350","-80.818420"
743,"NC","Charlotte","Trader Joe's Charlotte - North (743)","https://locations.traderjoes.com/nc/charlotte/743","1820 E Arbors Dr","28262","US","+1 704-688-9578","35.336890","-80.754800"
744,"NC","Charlotte","Trader Joe's Charlotte (744)","https://locations.traderjoes.com/nc/charlotte/744","1133 Metropolitan Ave","28204","US","+1 704-334-0737","35.211630","-80.835580"
745,"NC","Chapel Hill","Trader Joe's Chapel Hill (745)","https://locations.traderjoes.com/nc/chapel-hill/745","1800 E Franklin St","27514","US","+1 919-918-7871","35.935780","-79.024180"
746,"NC","Raleigh","Trader Joe's Raleigh (746)","https://locations.traderjoes.com/nc/raleigh/746","3000 Wake Forest Rd","27609","US","+1 919-981-7422","35.823270","-78.621760"
747,"NC","Wilmington","Trader Joe's Wilmington (747)","https://locations.traderjoes.com/nc/wilmington/747","1437 S College Rd","28403","US","+1 910-395-5173","34.210780","-77.885730"
748,"NC","Raleigh","Trader Joe's Raleigh - North (748)","https://locations.traderjoes.com/nc/raleigh/748","8111 Creedmoor Rd","27613","US","+1 984-252-3344","35.899410","-78.681920"
749,"NC","Winston Salem","Trader Joe's Winston Salem (749)","https://locations.traderjoes.com/nc/winston-salem/749","252 South Stratford Road","27103","US","+1 336-721-1744","36.091790","-80.281580"
750,"NC","Greensboro","Trader Joe's Greensboro (750)","https://locations.traderjoes.com/nc/greensboro/750","3721 Battleground Ave.","27410","US","+1 336-286-7859","36.131280","-79.857830"
751,"SC","Greenville","Trader Joe's Greenville (751)","https://locations.traderjoes.com/sc/greenville/751","59 Woodruff Industrial Ln","29607","US","+1 864-286-0231","34.828810","-82.306100"
752,"SC","Mt. Pleasant","Trader Joe's Mt. Pleasant (752)","https://locations.traderjoes.com/sc/mt-pleasant/752","401 Johnnie Dodds Blvd","29464","US","+1 843-884-4037","32.804890","-79.887250"
753,"SC","Columbia","Trader Joe's Columbia (753)","https://locations.traderjoes.com/sc/columbia/753","4516 Forest Drive","29206","US","+1 803-790-2404","34.020220","-80.972930"
754,"LA","Baton Rouge","Trader Joe's Baton Rouge (754)","https://locations.traderjoes.com/la/baton-rouge/754","3535 Perkins Rd","70808","US","+1 225-382-0588","30.423040","-91.154100"
755,"LA","Metairie","Trader Joe's Metairie (755)","https://locations.traderjoes.com/la/metairie/755","2949 Veterans Blvd","70002","US","+1 504-831-0253","30.004410","-90.151760"
756,"AR","Little Rock","Trader Joe's Little Rock (756)","https://locations.traderjoes.com/ar/little-rock/756","11500 Financial Centre Pky","72211","US","+1 501-954-7659","34.748210","-92.401620"
757,"IN","Fort Wayne","Trader Joe's Fort Wayne (757)","https://locations.traderjoes.com/in/fort-wayne/757","4110 W. Jefferson Blvd.","46804","US","+1 260-432-5828","41.071430","-85.195230"
758,"MD","College Park","Trader Joe's College Park (758)","https://locations.traderjoes.com/md/college-park/758","4429 Calvert Road","20740","US","+1 301-985-3704","38.978260","-76.938210"
759,"DE","Newark","Trader Joe's Christiana (759)","https://locations.traderjoes.com/de/newark/759","2500 Fashion Center Blvd.","19702","US","+1 302-292-6825","39.673160","-75.648080"
760,"FL","Jacksonville Beach","Trader Joe's Jacksonville Beach (760)","https://locations.traderjoes.com/fl/jacksonville-beach/760","4180 S 3rd St","32250","US","+1 904-241-1770","30.257190","-81.388250"
761,"FL","Sarasota","Trader Joe's Sarasota (761)","https://locations.traderjoes.com/fl/sarasota/761","4101 S Tamiami Trail","34231","US","+1 941-922-5727","27.294850","-82.529960"
762,"FL","Naples","Trader Joe's Naples (762)","https://locations.traderjoes.com/fl/naples/762","10600 Tamiami Trail N","34108","US","+1 239-596-5631","26.268020","-81.800750"
763,"FL","Tallahassee","Trader Joe's Tallahassee (763)","https://locations.traderjoes.com/fl/tallahassee/763","3425 Thomasville Rd","32309","US","+1 850-894-2538","30.504020","-84.250650"
764,"FL","Gainesville","Trader Joe's Gainesville (764)","https://locations.traderjoes.com/fl/gainesville/764","3724 SW Archer Rd","32608","US","+1 352-378-9321","29.623010","-82.379760"
765,"FL","Winter Park","Trader Joe's Winter Park (765)","https://locations.traderjoes.com/fl/winter-park/765","131 Orlando Ave.","32789","US","+1 407-622-0874","28.598260","-81.365680"
766,"FL","Tampa","Trader Joe's Tampa (766)","https://locations.traderjoes.com/fl/tampa/766","3808 W Swann Ave","33609","US","+1 813-872-6846","27.937280","-82.506350"
767,"FL","St. Petersburg","Trader Joe's St. Petersburg (767)","https://locations.traderjoes.com/fl/st-petersburg/767","2742 4th St N","33704","US","+1 727-824-0907","27.797440","-82.638960"
768,"FL","Orlando","Trader Joe's Orlando Dr. Phillips (768)","https://locations.traderjoes.com/fl/orlando/768","8323 Sand Lake Rd","32819","US","+1 407-345-0611","28.450650","-81.496460"
769,"FL","Jacksonville","Trader Joe's Jacksonville (769)","https://locations.traderjoes.com/fl/jacksonville/769","11112 San Jose Blvd","32223","US","+1 904-880-0582","30.173290","-81.628910"
770,"FL","Miami","Trader Joe's Pinecrest (770)","https://locations.traderjoes.com/fl/miami/770","9205 S Dixie Hwy","33156","US","+1 305-661-1432","25.684330","-80.312690"
771,"FL","Delray Beach","Trader Joe's Delray Beach (771)","https://locations.traderjoes.com/fl/delray-beach/771","1851 S Federal Hwy","33483","US","+1 561-278-1493","26.439220","-80.070340"
772,"FL","Palm Beach Gardens","Trader Joe's Palm Beach Gardens (772)","https://locations.traderjoes.com/fl/palm-beach-gardens/772","2560 PGA Blvd","33410","US","+1 561-514-6455","26.843930","-80.073870"
773,"FL","Boca Raton","Trader Joe's Boca Raton (773)","https://locations.traderjoes.com/fl/boca-raton/773","855 S Federal Hwy","33432","US","+1 561-338-5031","26.342280","-80.086400"
774,"FL","Wellington","Trader Joe's Wellington (774)","https://locations.traderjoes.com/fl/wellington/774","2877 South State Rd 7","33414","US","+1 561-656-1067","26.637960","-80.204260"
775,"FL","Pembroke Pines","Trader Joe's Pembroke Pines (775)","https://locations.traderjoes.com/fl/pembroke-pines/775","11960 Pines Blvd","33026","US","+1 954-432-0405","26.005980","-80.311000"
776,"FL","Fort Lauderdale","Trader Joe's Fort Lauderdale (776)","https://locations.traderjoes.com/fl/fort-lauderdale/776","1560 N Federal Hwy","33304","US","+1 954-537-3585","26.147250","-80.119300"
778,"FL","Davie","Trader Joe's Davie (778)","https://locations.traderjoes.com/fl/davie/778","2296 S University Dr","33324","US","+1 954-512-2968","26.092730","-80.251030"
779,"FL","Miami Beach","Trader Joe's Miami Beach (779)","https://locations.traderjoes.com/fl/miami-beach/779","1683 West Ave","33139","US","+1 305-534-4951","25.791780","-80.142150"
780,"FL","Bradenton","Trader Joe's Lakewood Ranch (780)","https://locations.traderjoes.com/fl/bradenton/780","8111 Cooper Creek Blvd","34201","US","+1 941-355-2394","27.393950","-82.452670"
781,"FL","Coral Gables","Trader Joe's Coral Gables (781)","https://locations.traderjoes.com/fl/coral-gables/781","211 S. Dixie Highway","33133","US","+1 305-442-5402","25.729450","-80.258250"
782,"FL","Coral Springs","Trader Joe's Coral Springs (782)","https://locations.traderjoes.com/fl/coral-springs/782","2796 N. University Drive","33065","US","+1 954-227-3407","26.264930","-80.250300"
784,"FL","Fort Myers","Trader Joe's Fort Myers (784)","https://locations.traderjoes.com/fl/fort-myers/784","4983 S. Cleveland Avenue","33907","US","+1 239-275-1712","26.587240","-81.869840"
785,"AL","Huntsville","Trader Joe's Huntsville (785)","https://locations.traderjoes.com/al/huntsville/785","1100 Mid City Dr NW","35806","US","+1 256-890-7156","34.740190","-86.665320"
786,"VA","Richmond","Trader Joe's Richmond (786)","https://locations.traderjoes.com/va/richmond/786","3000 Stony Point Rd","23235","US","+1 804-323-4292","37.538800","-77.564190"
787,"TN","Chattanooga","Trader Joe's Chattanooga (787)","https://locations.traderjoes.com/tn/chattanooga/787","2111 Gunbarrel Road","37421","US","+1 423-855-1310","35.032780","-85.154670"
788,"KY","Crestview Hills","Trader Joe's Crestview Hills Grocery (788)","https://locations.traderjoes.com/ky/crestview-hills/788","2780 Dixie Highway","41017","US","+1 859-331-0034","39.026110","-84.577200"
789,"KY","Crestview Hills","Trader Joe's Crestview Hills Wine Shop (789)","https://locations.traderjoes.com/ky/crestview-hills/789","2785 Dixie Highway","41017","US","+1 859-331-1472","39.030160","-84.573650"
790,"NC","Greenville","Trader Joe's Greenville (790)","https://locations.traderjoes.com/nc/greenville/790","3160 B Evans St","27834","US","+1 252-374-8457","35.572810","-77.383510"
791,"NC","Morrisville","Trader Joe's Morrisville (791)","https://locations.traderjoes.com/nc/morrisville/791","951 Morrisville Parkway","27560","US","+1 919-460-4449","35.809480","-78.817620"
792,"TN","Franklin","Trader Joe's Franklin - Cool Springs (792)","https://locations.traderjoes.com/tn/franklin/792","545 Cool Springs Blvd","37067","US","+1 615-771-3697","35.949840","-86.821240"
794,"FL","Miami","Trader Joe's Miami - Midtown (794)","https://locations.traderjoes.com/fl/miami/794","3191 NE 1st Ave","33137","US","+1 786-422-0606","25.806590","-80.193000"
795,"FL","Palm Harbor","Trader Joe's Palm Harbor (795)","https://locations.traderjoes.com/fl/palm-harbor/795","33591 US Hwy 19 N","34684","US","+1 727-436-4019","28.077910","-82.737390"
798,"GA","Alpharetta","Trader Joe's Alpharetta (798)","https://locations.traderjoes.com/ga/alpharetta/798","1605 Halcyon Days Trail","30005","US","+1 470-762-3171","34.110880","-84.224230"
799,"GA","Sandy Springs","Trader Joe's Sandy Springs (Chastain) (799)","https://locations.traderjoes.com/ga/sandy-springs/799","4600 Roswell Rd","30342","US","+1 770-678-7294","33.881040","-84.380280"
804,"MI","East Lansing","Trader Joe's East Lansing (804)","https://locations.traderjoes.com/mi/east-lansing/804","2755 E Grand River Ave","48823","US","+1 517-274-8581","42.726190","-84.452650"
809,"VA","West Springfield","Trader Joe's West Springfield (809)","https://locations.traderjoes.com/va/west-springfield/809","8402 Old Keene Mill Rd","22152","US","+1 703-202-8770","38.780050","-77.234550"
812,"SC","Mt. Pleasant","Trader Joe's Mt. Pleasant (Isle of Palms) (812)","https://locations.traderjoes.com/sc/mt-pleasant/812","1909 Hwy 17 N","29464","US","+1 854-223-5830","32.832190","-79.827370"
815,"TN","Murfreesboro","Trader Joe's Murfreesboro (815)","https://locations.traderjoes.com/tn/murfreesboro/815","2305 Medical Center Parkway","37129","US","","35.857740","-86.437110"
817,"VA","Leesburg","Trader Joe's Leesburg (817)","https://locations.traderjoes.com/va/leesburg/817","504 Fort Evans Rd NE","20176","US","+1 571-582-2209","39.108050","-77.530740"
819,"DC","Washington","Trader Joe's Washington - Friendship Heights (819)","https://locations.traderjoes.com/dc/washington/819","5335 Wisconsin Ave NW","20015","US","","38.960130","-77.084850"
820,"DC","Washington","Trader Joe's Washington - Brookland (820)","https://locations.traderjoes.com/dc/washington/820","701 Monroe St NE","20017","US","","38.932030","-76.995770"
838,"AL","Hoover","Trader Joe's Hoover (838)","https://locations.traderjoes.com/al/hoover/838","1771 Montgomery Hwy","35244","US","","33.379380","-86.802910"
